date,spy_open,spy_high,spy_low,spy_close,spy_close_prev_day,spy_volume,expiration_date,atm_strike,atm_call_ticker,atm_call_open,atm_call_high,atm_call_low,atm_call_close,atm_call_volume,atm_call_vwap,atm_put_ticker,atm_put_open,atm_put_high,atm_put_low,atm_put_close,atm_put_volume,atm_put_vwap,plus_1_strike,plus_1_call_ticker,plus_1_call_open,plus_1_call_high,plus_1_call_low,plus_1_call_close,plus_1_call_volume,plus_1_call_vwap,plus_1_put_ticker,plus_1_put_open,plus_1_put_high,plus_1_put_low,plus_1_put_close,plus_1_put_volume,plus_1_put_vwap,plus_2_strike,plus_2_call_ticker,plus_2_call_open,plus_2_call_high,plus_2_call_low,plus_2_call_close,plus_2_call_volume,plus_2_call_vwap,plus_2_put_ticker,plus_2_put_open,plus_2_put_high,plus_2_put_low,plus_2_put_close,plus_2_put_volume,plus_2_put_vwap,plus_3_strike,plus_3_call_ticker,plus_3_call_open,plus_3_call_high,plus_3_call_low,plus_3_call_close,plus_3_call_volume,plus_3_call_vwap,plus_3_put_ticker,plus_3_put_open,plus_3_put_high,plus_3_put_low,plus_3_put_close,plus_3_put_volume,plus_3_put_vwap,minus_1_strike,minus_1_call_ticker,minus_1_call_open,minus_1_call_high,minus_1_call_low,minus_1_call_close,minus_1_call_volume,minus_1_call_vwap,minus_1_put_ticker,minus_1_put_open,minus_1_put_high,minus_1_put_low,minus_1_put_close,minus_1_put_volume,minus_1_put_vwap,minus_2_strike,minus_2_call_ticker,minus_2_call_open,minus_2_call_high,minus_2_call_low,minus_2_call_close,minus_2_call_volume,minus_2_call_vwap,minus_2_put_ticker,minus_2_put_open,minus_2_put_high,minus_2_put_low,minus_2_put_close,minus_2_put_volume,minus_2_put_vwap
2025-03-19,562.83,570.95,561.63,567.13,561.02,66540485.0,2025-03-19,561,O:SPY250319C00561000,3.7,9.67,2.84,6.43,14485,4.3391,O:SPY250319P00561000,1.94,2.43,0.01,0.01,121558,1.0951,562,O:SPY250319C00562000,3.16,8.82,2.2,5.43,45839,3.5782,O:SPY250319P00562000,2.37,2.9,0.01,0.01,180575,1.3643,563,O:SPY250319C00563000,2.76,7.89,1.9,4.37,106565,2.8988,O:SPY250319P00563000,2.82,3.42,0.01,0.01,250562,1.4794,564,O:SPY250319C00564000,2.06,6.76,1.4,3.37,200814,2.4335,O:SPY250319P00564000,3.28,4.0,0.01,0.01,251294,1.6866,560,O:SPY250319C00560000,4.34,10.79,3.67,7.37,10114,5.3662,O:SPY250319P00560000,1.59,2.02,0.01,0.01,207457,0.7864,559,O:SPY250319C00559000,4.82,11.72,4.3,8.4,3646,6.2333,O:SPY250319P00559000,1.3,1.65,0.01,0.01,91481,0.6855
2025-03-20,563.33,570.57,562.6012,565.49,567.13,62933195.0,2025-03-20,567,O:SPY250320C00567000,0.85,4.15,0.01,0.01,321202,1.0283,O:SPY250320P00567000,4.71,5.21,0.55,1.05,254110,1.388,568,O:SPY250320C00568000,0.68,3.33,0.01,0.01,309786,0.9669,O:SPY250320P00568000,5.41,6.0,0.79,2.15,253914,1.4853,569,O:SPY250320C00569000,0.51,2.59,0.01,0.01,274725,1.0062,O:SPY250320P00569000,6.21,6.8,1.05,3.0,181024,1.7096,570,O:SPY250320C00570000,0.35,1.93,0.01,0.01,411242,0.7225,O:SPY250320P00570000,7.05,7.7,1.39,4.05,83765,2.2434,566,O:SPY250320C00566000,1.26,4.95,0.09,0.14,304690,1.1783,O:SPY250320P00566000,4.02,4.5,0.18,0.24,347109,1.172,565,O:SPY250320C00565000,1.65,5.85,0.49,0.95,264912,1.6299,O:SPY250320P00565000,3.39,3.83,0.02,0.02,420170,0.8627
2025-03-21,559.28,564.89,558.03,563.98,565.49,83760964.0,2025-03-21,565,O:SPY250321C00565000,0.64,0.9,0.01,0.03,329561,0.3452,O:SPY250321P00565000,6.38,7.29,0.4,0.53,43922,2.9848,566,O:SPY250321C00566000,0.46,0.7,0.01,0.01,176164,0.2296,O:SPY250321P00566000,7.35,8.15,1.03,1.33,14436,3.8808,567,O:SPY250321C00567000,0.35,0.53,0.01,0.01,137066,0.1352,O:SPY250321P00567000,8.28,9.1,2.26,2.61,3038,5.8304,568,O:SPY250321C00568000,0.01,0.41,0.01,0.01,128569,0.1018,O:SPY250321P00568000,9.18,10.07,3.23,3.55,10093,6.278,564,O:SPY250321C00564000,0.8,1.35,0.05,0.58,303633,0.5813,O:SPY250321P00564000,5.8,6.43,0.06,0.06,79388,1.718,563,O:SPY250321C00563000,1.08,2.25,0.15,1.47,400073,0.8904,O:SPY250321P00563000,5.0,5.65,0.01,0.01,195172,1.412
2025-03-24,570.8,575.15,570.2,574.08,563.98,58739933.0,2025-03-24,564,O:SPY250324C00564000,7.03,10.78,5.19,10.3,5588,8.2261,O:SPY250324P00564000,0.28,0.36,0.01,0.01,36439,0.0855,565,O:SPY250324C00565000,6.13,10.0,5.54,9.42,7032,7.3995,O:SPY250324P00565000,0.38,0.46,0.01,0.01,45680,0.1373,566,O:SPY250324C00566000,5.02,9.08,4.12,8.34,5285,6.6056,O:SPY250324P00566000,0.49,0.61,0.01,0.01,46240,0.1855,567,O:SPY250324C00567000,4.41,8.05,3.35,7.46,7449,5.6541,O:SPY250324P00567000,0.64,0.8,0.01,0.01,85961,0.1702,563,O:SPY250324C00563000,7.78,11.99,6.88,11.21,2633,9.2093,O:SPY250324P00563000,0.21,0.26,0.01,0.01,25516,0.0875,562,O:SPY250324C00562000,8.69,12.96,7.76,12.12,3427,10.4871,O:SPY250324P00562000,0.15,0.2,0.01,0.01,19826,0.0711
2025-03-25,575.3,576.41,573.69,575.46,574.08,38355735.0,2025-03-25,574,O:SPY250325C00574000,2.31,2.74,0.34,1.59,291940,1.1933,O:SPY250325P00574000,0.97,1.66,0.01,0.01,572376,0.61,575,O:SPY250325C00575000,1.63,1.93,0.07,0.55,669353,0.7233,O:SPY250325P00575000,1.33,1.97,0.01,0.01,559995,0.9533,576,O:SPY250325C00576000,1.11,1.29,0.01,0.01,573811,0.5044,O:SPY250325P00576000,1.77,2.56,0.31,0.45,191673,1.3315,577,O:SPY250325C00577000,0.7,0.84,0.01,0.01,309614,0.3118,O:SPY250325P00577000,2.31,3.31,1.19,1.43,34147,2.0704,573,O:SPY250325C00573000,3.01,3.62,1.02,2.55,66572,1.8625,O:SPY250325P00573000,0.7,0.99,0.01,0.01,303989,0.3699,572,O:SPY250325C00572000,3.8,4.54,1.87,3.54,16211,3.0571,O:SPY250325P00572000,0.51,0.95,0.01,0.01,210486,0.2231
2025-03-26,575.19,576.33,567.19,568.59,575.46,52228898.0,2025-03-26,575,O:SPY250326C00575000,1.63,1.98,0.01,0.01,374287,0.4427,O:SPY250326P00575000,1.24,7.85,0.79,6.36,132122,1.8997,576,O:SPY250326C00576000,1.1,1.34,0.01,0.01,222101,0.4302,O:SPY250326P00576000,1.74,8.7,1.15,7.42,40756,2.3155,577,O:SPY250326C00577000,0.7,0.83,0.01,0.01,154093,0.2433,O:SPY250326P00577000,2.3,9.63,1.49,8.39,10728,3.2873,578,O:SPY250326C00578000,0.38,0.46,0.01,0.01,96873,0.165,O:SPY250326P00578000,3.03,10.71,2.28,9.37,4373,3.8128,574,O:SPY250326C00574000,2.29,2.73,0.01,0.01,333801,0.5887,O:SPY250326P00574000,0.88,6.8,0.53,5.35,196367,1.395,573,O:SPY250326C00573000,3.05,3.54,0.01,0.01,325592,0.6303,O:SPY250326P00573000,0.63,5.81,0.36,4.38,280368,1.152
2025-03-27,567.18,570.9,564.94,567.08,568.59,41925848.0,2025-03-27,569,O:SPY250327C00569000,1.15,2.53,0.01,0.01,404827,0.9485,O:SPY250327P00569000,2.94,4.52,0.3,1.67,360628,1.3009,570,O:SPY250327C00570000,0.79,1.92,0.01,0.01,438639,0.7223,O:SPY250327P00570000,3.66,5.33,0.67,2.7,157872,1.638,571,O:SPY250327C00571000,0.52,1.22,0.01,0.01,262600,0.5301,O:SPY250327P00571000,4.45,6.15,1.3,3.59,92870,2.0284,572,O:SPY250327C00572000,0.31,0.77,0.01,0.01,198712,0.3091,O:SPY250327P00572000,5.27,7.13,1.84,4.64,13556,3.3098,568,O:SPY250327C00568000,1.57,3.42,0.01,0.01,431497,1.2619,O:SPY250327P00568000,2.39,3.8,0.12,0.71,465701,1.0296,567,O:SPY250327C00567000,2.07,4.24,0.21,0.37,218261,1.6118,O:SPY250327P00567000,1.93,3.15,0.04,0.1,421177,0.8432
2025-03-28,565.53,566.2675,555.07,555.66,567.08,71628953.0,2025-03-28,567,O:SPY250328C00567000,1.5,1.74,0.01,0.01,109567,0.5709,O:SPY250328P00567000,3.05,12.35,2.46,12.2,16003,4.5839,568,O:SPY250328C00568000,1.03,1.3,0.01,0.01,91039,0.4147,O:SPY250328P00568000,3.56,13.35,3.02,13.22,8082,6.7183,569,O:SPY250328C00569000,0.78,0.94,0.01,0.01,66857,0.3097,O:SPY250328P00569000,4.23,14.22,3.65,14.22,4609,7.8406,570,O:SPY250328C00570000,0.51,0.65,0.01,0.01,103601,0.2459,O:SPY250328P00570000,4.96,15.27,4.4,15.27,5907,8.9447,566,O:SPY250328C00566000,1.94,2.25,0.01,0.01,134473,0.7395,O:SPY250328P00566000,2.39,11.21,1.98,11.21,29636,3.5225,565,O:SPY250328C00565000,2.48,2.85,0.01,0.01,163274,0.7353,O:SPY250328P00565000,1.96,10.38,1.56,10.22,101455,3.1234
2025-03-31,549.83,560.7112,546.87,559.39,555.66,95128213.0,2025-03-31,556,O:SPY250331C00556000,0.76,4.78,0.27,2.22,216390,0.9704,O:SPY250331P00556000,6.8,9.32,0.01,0.01,104449,1.2193,557,O:SPY250331C00557000,0.56,3.82,0.19,1.12,172142,0.9,O:SPY250331P00557000,7.66,10.2,0.02,0.03,99535,1.1963,558,O:SPY250331C00558000,0.42,2.9,0.11,0.33,190952,0.7733,O:SPY250331P00558000,8.57,11.05,0.05,0.23,81996,1.3838,559,O:SPY250331C00559000,0.31,2.12,0.01,0.03,135527,0.5716,O:SPY250331P00559000,9.43,12.08,0.17,0.84,50116,1.5311,555,O:SPY250331C00555000,0.94,5.7,0.37,3.0,359364,1.1133,O:SPY250331P00555000,6.06,8.4,0.01,0.01,171804,1.9613,554,O:SPY250331C00554000,1.24,6.67,0.48,3.99,281656,1.4274,O:SPY250331P00554000,5.36,7.54,0.01,0.01,197144,1.1347
2025-04-01,557.45,562.94,553.68,560.97,559.39,54576641.0,2025-04-01,559,O:SPY250401C00559000,1.72,4.2,0.11,2.01,286467,1.0777,O:SPY250401P00559000,3.2,5.63,0.01,0.01,257509,1.0638,560,O:SPY250401C00560000,1.3,3.36,0.05,0.99,444956,0.9892,O:SPY250401P00560000,3.8,6.6,0.01,0.01,270074,1.2398,561,O:SPY250401C00561000,0.96,2.56,0.02,0.19,363673,0.8408,O:SPY250401P00561000,4.84,7.51,0.14,0.2,150662,1.602,562,O:SPY250401C00562000,0.68,1.87,0.01,0.01,341499,0.6355,O:SPY250401P00562000,5.75,8.44,0.75,0.95,72603,1.834,558,O:SPY250401C00558000,2.19,5.1,0.26,3.01,273904,1.4265,O:SPY250401P00558000,2.76,4.87,0.01,0.01,268109,1.017,557,O:SPY250401C00557000,2.75,6.02,0.54,4.03,190600,1.7543,O:SPY250401P00557000,2.27,4.09,0.01,0.01,344385,1.0703
2025-04-02,555.05,567.42,554.81,564.52,560.97,76007044.0,2025-04-02,561,O:SPY250402C00561000,1.03,8.16,0.93,7.18,134861,2.8585,O:SPY250402P00561000,6.9,7.04,0.02,0.02,182225,1.8037,562,O:SPY250402C00562000,0.82,7.56,0.74,5.5,166452,2.4806,O:SPY250402P00562000,7.52,7.75,0.05,0.09,175127,1.9234,563,O:SPY250402C00563000,0.63,6.26,0.56,5.84,205905,2.2217,O:SPY250402P00563000,8.35,8.51,0.1,0.1,173860,2.127,564,O:SPY250402C00564000,0.49,6.73,0.43,4.47,209462,1.8181,O:SPY250402P00564000,9.21,9.56,0.12,0.15,129702,2.4868,560,O:SPY250402C00560000,1.28,8.41,1.18,8.17,120612,3.058,O:SPY250402P00560000,6.15,6.32,0.02,0.03,243261,1.4943,559,O:SPY250402C00559000,1.66,9.0,1.49,9.0,57684,3.4479,O:SPY250402P00559000,5.46,5.6,0.01,0.01,163056,1.4242
2025-04-03,545.11,547.97,536.7,536.7,564.52,125426398.0,2025-04-03,565,O:SPY250403C00565000,0.04,0.11,0.01,0.01,16014,0.0602,O:SPY250403P00565000,19.71,27.9,16.96,27.52,3411,21.0435,566,O:SPY250403C00566000,0.01,0.08,0.01,0.01,5505,0.0393,O:SPY250403P00566000,20.84,28.48,18.1,28.32,1348,21.3872,567,O:SPY250403C00567000,0.01,0.07,0.01,0.01,5997,0.0363,O:SPY250403P00567000,21.41,30.09,19.1,29.31,991,24.7517,568,O:SPY250403C00568000,0.01,0.05,0.01,0.01,7238,0.0262,O:SPY250403P00568000,22.6,30.31,20.02,30.21,289,23.4808,564,O:SPY250403C00564000,0.04,0.14,0.01,0.01,6805,0.0572,O:SPY250403P00564000,18.77,26.35,16.18,26.35,2567,19.0769,563,O:SPY250403C00563000,0.05,0.19,0.01,0.01,10472,0.0693,O:SPY250403P00563000,17.55,25.16,15.14,25.16,2795,18.4784
2025-04-04,523.67,525.87,505.06,505.28,536.7,217902831.0,2025-04-04,537,O:SPY250404C00537000,0.69,0.85,0.01,0.01,24824,0.303,O:SPY250404P00537000,13.85,33.01,11.8,31.54,5673,20.4517,538,O:SPY250404C00538000,0.58,0.71,0.01,0.01,22158,0.2744,O:SPY250404P00538000,14.72,33.6,12.34,33.6,6117,20.0403,539,O:SPY250404C00539000,0.49,0.6,0.01,0.01,20673,0.2236,O:SPY250404P00539000,15.76,34.32,13.78,33.75,3217,20.7512,540,O:SPY250404C00540000,0.44,0.5,0.01,0.01,35171,0.2114,O:SPY250404P00540000,13.84,36.46,13.84,35.21,12667,21.3538,536,O:SPY250404C00536000,0.82,1.01,0.01,0.01,28067,0.355,O:SPY250404P00536000,12.49,32.01,10.5,30.52,4787,18.0894,535,O:SPY250404C00535000,1.06,1.19,0.01,0.01,70194,0.3952,O:SPY250404P00535000,12.0,30.95,10.02,30.02,16973,15.7364
2025-04-07,489.19,523.17,481.8,504.38,505.28,256046855.0,2025-04-07,505,O:SPY250407C00505000,1.69,19.7,0.38,3.1,105341,3.434,O:SPY250407P00505000,17.0,24.11,0.06,0.14,90864,5.3743,506,O:SPY250407C00506000,1.44,18.7,0.27,2.39,64395,3.1852,O:SPY250407P00506000,18.25,23.97,0.14,0.29,36055,4.6777,507,O:SPY250407C00507000,1.36,16.21,0.19,1.08,52173,3.0459,O:SPY250407P00507000,19.03,25.5,0.27,0.5,24219,5.3638,508,O:SPY250407C00508000,1.17,16.5,0.13,2.94,57212,2.6463,O:SPY250407P00508000,19.33,26.5,0.55,1.01,19721,6.1164,504,O:SPY250407C00504000,1.9,19.26,0.56,4.15,51743,3.5715,O:SPY250407P00504000,15.0,22.71,0.05,0.05,50873,3.7069,503,O:SPY250407C00503000,2.2,20.5,0.78,2.81,44427,4.2176,O:SPY250407P00503000,15.25,21.57,0.02,0.03,44478,3.881
2025-04-08,521.86,524.98,489.16,496.48,504.38,165553031.0,2025-04-08,504,O:SPY250408C00504000,18.83,20.87,0.01,0.04,42781,2.76,O:SPY250408P00504000,1.15,14.14,0.45,7.77,110003,2.7791,505,O:SPY250408C00505000,18.1,20.32,0.01,0.02,93761,2.4142,O:SPY250408P00505000,1.27,15.34,0.5,8.38,203108,3.2845,506,O:SPY250408C00506000,17.09,19.33,0.01,0.02,55438,2.619,O:SPY250408P00506000,1.38,16.06,0.54,9.69,78677,2.8111,507,O:SPY250408C00507000,16.36,18.5,0.01,0.01,62795,2.5413,O:SPY250408P00507000,1.56,17.64,0.6,10.76,84469,3.1644,503,O:SPY250408C00503000,19.68,22.07,0.02,0.06,65815,2.1566,O:SPY250408P00503000,1.05,13.79,0.41,6.67,131281,3.4393,502,O:SPY250408C00502000,20.86,22.85,0.03,0.06,31145,2.3708,O:SPY250408P00502000,0.94,12.46,0.39,5.68,93394,2.3746
2025-04-09,493.44,548.62,493.05,548.62,496.48,241783327.0,2025-04-09,496,O:SPY250409C00496000,7.41,49.42,4.13,47.53,24012,6.8212,O:SPY250409P00496000,9.52,9.52,0.01,0.01,67644,4.1182,497,O:SPY250409C00497000,6.97,49.66,2.7,2.7,30948,6.7527,O:SPY250409P00497000,10.06,10.06,0.01,0.01,78607,4.4396,498,O:SPY250409C00498000,6.65,47.51,3.24,45.24,33623,6.3148,O:SPY250409P00498000,10.59,10.59,0.01,0.01,73772,4.4571,499,O:SPY250409C00499000,6.03,46.58,2.86,46.45,41611,6.032,O:SPY250409P00499000,11.17,11.17,0.01,0.01,64032,4.1562,495,O:SPY250409C00495000,7.62,50.83,4.65,48.32,21758,8.2112,O:SPY250409P00495000,9.0,9.0,0.01,0.01,132090,3.6878,494,O:SPY250409C00494000,8.57,52.21,5.25,49.53,8961,8.3962,O:SPY250409P00494000,8.5,8.5,0.01,0.01,72570,3.3961
2025-04-10,532.17,533.495,509.32,524.58,548.62,162294725.0,2025-04-10,549,O:SPY250410C00549000,0.89,0.95,0.01,0.01,16683,0.3659,O:SPY250410P00549000,18.09,37.64,17.28,27.0,452,21.1064,550,O:SPY250410C00550000,0.83,0.85,0.01,0.01,160022,0.2842,O:SPY250410P00550000,17.94,36.8,17.81,23.21,1334,20.5966,551,O:SPY250410C00551000,0.73,0.75,0.01,0.01,18693,0.2704,O:SPY250410P00551000,19.36,34.2,19.36,22.55,71,24.1742,552,O:SPY250410C00552000,0.66,0.67,0.01,0.01,23078,0.1883,O:SPY250410P00552000,20.93,40.9,19.7,23.27,86,26.4984,548,O:SPY250410C00548000,1.04,1.07,0.01,0.01,24824,0.4066,O:SPY250410P00548000,17.38,36.33,16.0,23.37,558,20.6104,547,O:SPY250410C00547000,1.17,1.23,0.01,0.01,18554,0.4568,O:SPY250410P00547000,16.08,36.54,15.04,23.3,261,21.1011
2025-04-11,523.01,536.43,520.07,533.94,524.58,96865434.0,2025-04-11,525,O:SPY250411C00525000,5.61,11.65,2.9,9.36,84489,5.2825,O:SPY250411P00525000,7.21,8.31,0.01,0.01,149160,2.5304,526,O:SPY250411C00526000,5.24,10.88,2.56,8.15,62493,4.9209,O:SPY250411P00526000,7.17,8.83,0.01,0.01,74609,2.7164,527,O:SPY250411C00527000,4.66,10.0,2.22,7.12,71896,4.4637,O:SPY250411P00527000,7.66,9.38,0.01,0.01,76601,2.6004,528,O:SPY250411C00528000,4.07,9.09,1.95,6.4,81485,4.2811,O:SPY250411P00528000,8.35,10.15,0.01,0.02,86874,2.3131,524,O:SPY250411C00524000,6.13,12.81,3.31,10.36,46917,5.4718,O:SPY250411P00524000,6.42,7.7,0.01,0.01,105762,3.1389,523,O:SPY250411C00523000,6.81,13.48,3.74,11.21,61072,5.8605,O:SPY250411P00523000,6.0,7.22,0.01,0.01,79260,3.1846
2025-04-14,544.05,544.28,533.86,539.12,533.94,68033993.0,2025-04-14,534,O:SPY250414C00534000,10.4,10.8,2.93,4.4,8248,5.3359,O:SPY250414P00534000,0.83,3.02,0.01,0.01,118283,1.1429,535,O:SPY250414C00535000,10.03,10.04,2.43,3.55,35755,4.1445,O:SPY250414P00535000,0.96,3.53,0.01,0.01,289503,1.3782,536,O:SPY250414C00536000,9.22,9.22,1.99,2.44,65325,3.0799,O:SPY250414P00536000,1.31,4.08,0.01,0.01,165581,1.5685,537,O:SPY250414C00537000,8.32,8.32,1.05,1.67,88438,2.5838,O:SPY250414P00537000,1.52,4.7,0.02,0.08,215493,1.5145,533,O:SPY250414C00533000,11.27,11.74,3.5,5.42,3820,6.2233,O:SPY250414P00533000,0.73,4.73,0.01,0.01,106381,0.9488,532,O:SPY250414C00532000,12.1,12.36,4.18,6.26,3806,7.7227,O:SPY250414P00532000,0.63,2.2,0.01,0.01,81448,0.8359
2025-04-15,539.675,543.23,536.81,537.61,539.12,56892874.0,2025-04-15,539,O:SPY250415C00539000,3.21,5.19,0.06,0.08,213817,1.1643,O:SPY250415P00539000,2.54,3.2,0.73,1.31,305761,1.7102,540,O:SPY250415C00540000,2.67,4.42,0.01,0.01,323122,1.3281,O:SPY250415P00540000,2.98,3.75,1.1,2.4,314249,1.9867,541,O:SPY250415C00541000,2.13,3.69,0.01,0.01,251571,1.4651,O:SPY250415P00541000,3.4,4.36,1.44,3.21,144310,2.2814,542,O:SPY250415C00542000,1.69,3.0,0.01,0.01,310435,1.2633,O:SPY250415P00542000,3.91,5.3,1.78,4.34,77208,2.714,538,O:SPY250415C00538000,3.81,6.04,0.28,0.34,148048,1.4348,O:SPY250415P00538000,2.15,2.72,0.36,0.63,385305,1.225,537,O:SPY250415C00537000,4.51,6.86,0.75,0.92,62821,2.3427,O:SPY250415P00537000,1.81,2.31,0.1,0.21,273926,0.9039
2025-04-16,531.68,537.8854,520.29,525.66,537.61,83409814.0,2025-04-16,538,O:SPY250416C00538000,1.0,1.35,0.01,0.01,90817,0.5455,O:SPY250416P00538000,7.3,17.53,4.13,12.53,6612,7.9342,539,O:SPY250416C00539000,0.79,1.07,0.01,0.01,49489,0.4624,O:SPY250416P00539000,8.1,18.54,4.88,12.54,3545,8.236,540,O:SPY250416C00540000,0.59,0.84,0.01,0.01,120972,0.3173,O:SPY250416P00540000,8.81,19.44,5.75,13.38,10021,13.6847,541,O:SPY250416C00541000,0.46,0.65,0.01,0.01,36990,0.28,O:SPY250416P00541000,9.63,20.42,6.43,16.3,1181,10.6983,537,O:SPY250416C00537000,1.26,1.68,0.01,0.01,103282,0.6464,O:SPY250416P00537000,6.55,16.47,3.48,11.13,6960,6.3932,536,O:SPY250416C00536000,1.52,2.06,0.01,0.01,132694,0.8463,O:SPY250416P00536000,5.79,15.56,2.87,9.58,10422,5.3158
2025-04-17,527.64,531.165,523.91,526.41,525.66,79440083.0,2025-04-17,526,O:SPY250417C00526000,4.21,5.25,0.48,1.77,97971,2.6357,O:SPY250417P00526000,2.43,3.77,0.01,0.02,314179,1.3167,527,O:SPY250417C00527000,3.65,4.38,0.13,0.78,332017,2.5086,O:SPY250417P00527000,2.82,4.42,0.07,0.1,423515,1.6239,528,O:SPY250417C00528000,3.11,3.55,0.03,0.2,327236,1.906,O:SPY250417P00528000,3.19,5.15,0.29,0.4,352393,1.7247,529,O:SPY250417C00529000,2.51,2.89,0.01,0.03,327822,1.73,O:SPY250417P00529000,3.77,5.87,0.49,1.41,247215,1.8652,525,O:SPY250417C00525000,4.88,6.17,1.1,2.22,74801,3.3734,O:SPY250417P00525000,2.08,3.21,0.01,0.01,462281,1.2503,524,O:SPY250417C00524000,5.46,7.15,2.0,3.19,25653,3.6158,O:SPY250417P00524000,1.75,2.7,0.01,0.01,207793,1.0614
2025-04-21,521.16,521.7,508.46,513.88,526.41,69359529.0,2025-04-21,526,O:SPY250421C00526000,0.96,1.09,0.01,0.01,38786,0.3284,O:SPY250421P00526000,5.72,17.32,5.38,12.82,2410,9.8166,527,O:SPY250421C00527000,0.73,0.83,0.01,0.01,38952,0.282,O:SPY250421P00527000,6.22,18.44,6.15,13.2,2296,10.6625,528,O:SPY250421C00528000,0.6,0.63,0.01,0.01,34553,0.2147,O:SPY250421P00528000,7.28,19.48,6.91,13.94,2205,13.1175,529,O:SPY250421C00529000,0.43,0.48,0.01,0.01,18221,0.1483,O:SPY250421P00529000,7.95,20.23,7.86,15.48,1563,12.7869,525,O:SPY250421C00525000,1.25,1.38,0.01,0.01,112309,0.3662,O:SPY250421P00525000,5.01,16.44,4.66,11.24,6909,8.9414,524,O:SPY250421C00524000,1.62,1.75,0.01,0.01,53772,0.6097,O:SPY250421P00524000,4.37,15.49,4.05,10.59,3962,9.4234
2025-04-22,520.14,529.305,519.1925,527.25,513.88,75937717.0,2025-04-22,514,O:SPY250422C00514000,6.91,15.0,6.18,12.77,4646,8.7628,O:SPY250422P00514000,0.82,1.03,0.01,0.01,47908,0.2987,515,O:SPY250422C00515000,6.1,14.34,4.57,12.23,7928,7.9381,O:SPY250422P00515000,1.01,1.26,0.01,0.01,120256,0.4109,516,O:SPY250422C00516000,5.35,13.44,4.7,11.04,3411,7.0065,O:SPY250422P00516000,1.23,1.53,0.01,0.01,76236,0.4432,517,O:SPY250422C00517000,4.6,12.2,3.82,9.98,5227,6.2648,O:SPY250422P00517000,1.49,1.85,0.01,0.01,97942,0.5948,513,O:SPY250422C00513000,7.82,16.34,6.98,14.19,1756,9.8978,O:SPY250422P00513000,0.66,0.84,0.01,0.01,29765,0.282,512,O:SPY250422C00512000,8.77,16.88,7.85,15.28,2127,10.8227,O:SPY250422P00512000,0.54,0.68,0.01,0.01,31424,0.1901
2025-04-23,540.43,545.43,533.88,535.42,527.25,90565658.0,2025-04-23,527,O:SPY250423C00527000,13.71,18.23,6.98,9.12,4386,11.4959,O:SPY250423P00527000,0.31,0.7,0.01,0.03,72509,0.2221,528,O:SPY250423C00528000,12.6,17.24,6.14,7.87,3566,12.2684,O:SPY250423P00528000,0.35,0.84,0.01,0.04,64631,0.2692,529,O:SPY250423C00529000,11.71,16.24,5.09,7.21,4167,10.8235,O:SPY250423P00529000,0.4,1.0,0.01,0.05,64373,0.3612,530,O:SPY250423C00530000,11.0,15.5,4.13,6.0,16910,9.7243,O:SPY250423P00530000,0.53,1.2,0.02,0.06,232652,0.4893,526,O:SPY250423C00526000,14.43,19.05,7.97,10.21,3181,11.8448,O:SPY250423P00526000,0.25,0.59,0.01,0.01,50011,0.1913,525,O:SPY250423C00525000,15.39,20.11,9.03,11.29,3071,14.663,O:SPY250423P00525000,0.21,0.51,0.01,0.01,67002,0.1944
2025-04-24,536.715,547.43,535.4504,546.69,535.42,64149872.0,2025-04-24,535,O:SPY250424C00535000,3.93,13.91,3.24,12.84,10599,6.0661,O:SPY250424P00535000,2.25,2.8,0.01,0.01,208037,0.7791,536,O:SPY250424C00536000,3.38,11.79,2.71,11.51,20597,4.6515,O:SPY250424P00536000,2.69,3.28,0.01,0.01,115052,1.0765,537,O:SPY250424C00537000,2.84,12.14,2.25,10.47,42291,3.7221,O:SPY250424P00537000,3.11,3.8,0.01,0.01,117624,1.0957,538,O:SPY250424C00538000,2.37,10.0,1.86,9.48,53738,3.4571,O:SPY250424P00538000,3.69,4.35,0.01,0.01,133659,1.105,534,O:SPY250424C00534000,4.61,13.6,3.9,13.6,2800,7.6159,O:SPY250424P00534000,1.92,2.36,0.01,0.01,75437,0.7278,533,O:SPY250424C00533000,5.3,14.75,4.5,14.47,1548,8.4289,O:SPY250424P00533000,1.6,1.99,0.01,0.01,57367,0.6656
2025-04-25,546.65,551.05,543.69,550.64,546.69,60939590.0,2025-04-25,547,O:SPY250425C00547000,2.72,4.27,1.06,3.73,340541,2.1866,O:SPY250425P00547000,2.8,4.38,0.01,0.01,311907,1.6007,548,O:SPY250425C00548000,2.23,3.39,0.74,2.8,294058,1.7113,O:SPY250425P00548000,3.55,5.11,0.01,0.02,216584,1.0764,549,O:SPY250425C00549000,1.82,2.58,0.48,1.8,321732,1.308,O:SPY250425P00549000,3.67,5.88,0.02,0.02,233400,1.0604,550,O:SPY250425C00550000,1.45,1.96,0.22,0.94,626794,0.9137,O:SPY250425P00550000,4.55,6.72,0.05,0.05,287241,1.2138,546,O:SPY250425C00546000,3.25,5.17,1.42,4.77,169515,2.4831,O:SPY250425P00546000,2.57,3.72,0.01,0.01,323551,1.617,545,O:SPY250425C00545000,4.01,6.13,1.83,5.73,101355,3.0471,O:SPY250425P00545000,2.14,3.13,0.01,0.01,367467,1.2614
